datetime,value,percentage,ano,mes,hora,min
2015-01-11 00:00:00+00:00,29337.12003968254,0.33355872381021817,2015.0,1.0,11.5,25.0
2015-01-18 00:00:00+00:00,31016.450396825396,0.3332988357383742,2015.0,1.0,11.5,25.0
2015-01-25 00:00:00+00:00,32285.864087301587,0.33351389875390847,2015.0,1.0,11.5,25.0
2015-02-01 00:00:00+00:00,31288.755952380954,0.3335991452344521,2015.0,1.1428571428571428,11.5,25.0
2015-02-08 00:00:00+00:00,32737.79365079365,0.3333044175675436,2015.0,2.0,11.5,25.0
2015-02-15 00:00:00+00:00,31779.150793650795,0.33349693696553245,2015.0,2.0,11.5,25.0
2015-02-22 00:00:00+00:00,30551.640873015873,0.3335765316142837,2015.0,2.0,11.5,25.0
2015-03-01 00:00:00+00:00,29917.37996031746,0.3334309969412525,2015.0,2.142857142857143,11.5,25.0
2015-03-08 00:00:00+00:00,28524.12003968254,0.33321656144082756,2015.0,3.0,11.5,25.0
2015-03-15 00:00:00+00:00,28249.39484126984,0.33352874517445835,2015.0,3.0,11.5,25.0
2015-03-22 00:00:00+00:00,28942.449404761905,0.3337528541300298,2015.0,3.0,11.5,25.0
2015-03-29 00:00:00+00:00,28920.44146825397,0.33323980278406884,2015.0,3.0,11.5,25.0
2015-04-05 00:00:00+00:00,24575.104166666668,0.3335422005588506,2015.0,3.7142857142857144,11.5,25.0
2015-04-12 00:00:00+00:00,26475.911706349205,0.33353678693513195,2015.0,4.0,11.5,25.0
2015-04-19 00:00:00+00:00,26767.87896825397,0.33315709394050375,2015.0,4.0,11.5,25.0
2015-04-26 00:00:00+00:00,26414.825396825396,0.41533394460767803,2015.0,4.0,11.5,25.0
2015-05-03 00:00:00+00:00,25571.035714285714,0.3873008929938378,2015.0,4.428571428571429,11.5,25.0
2015-05-10 00:00:00+00:00,26817.150793650795,0.33295815160361275,2015.0,5.0,11.5,25.0
2015-05-17 00:00:00+00:00,27304.52876984127,0.3329823093262582,2015.0,5.0,11.5,25.0
2015-05-24 00:00:00+00:00,26810.32638888889,0.3334599221320917,2015.0,5.0,11.5,25.0
2015-05-31 00:00:00+00:00,27041.809523809523,0.3332491339690478,2015.0,5.0,11.5,25.0
2015-06-07 00:00:00+00:00,27966.26388888889,0.33344867196083905,2015.0,6.0,11.5,25.0
2015-06-14 00:00:00+00:00,27833.969246031746,0.33314263535664224,2015.0,6.0,11.5,25.0
2015-06-21 00:00:00+00:00,27400.911706349205,0.3334981847756089,2015.0,6.0,11.5,25.0
2015-06-28 00:00:00+00:00,28688.248015873014,0.6623298404712963,2015.0,6.0,11.5,25.0
2015-07-05 00:00:00+00:00,30847.48115079365,0.33329733405014667,2015.0,6.714285714285714,11.5,25.0
2015-07-12 00:00:00+00:00,31655.984126984127,0.3333988508559304,2015.0,7.0,11.5,25.0
2015-07-19 00:00:00+00:00,31718.4126984127,0.33331105466135863,2015.0,7.0,11.5,25.0
2015-07-26 00:00:00+00:00,31728.132936507936,0.3333810246280566,2015.0,7.0,11.5,25.0
2015-08-02 00:00:00+00:00,30204.1626984127,0.33310906738454793,2015.0,7.285714285714286,11.5,25.0
2015-08-09 00:00:00+00:00,29414.76388888889,0.33341966897119196,2015.0,8.0,11.5,25.0
2015-08-16 00:00:00+00:00,27445.7876984127,0.3332863775857238,2015.0,8.0,11.5,25.0
2015-08-23 00:00:00+00:00,27200.79464285714,0.3334796477745929,2015.0,8.0,11.5,25.0
2015-08-30 00:00:00+00:00,28323.10515873016,0.33330147161061274,2015.0,8.0,11.5,25.0
2015-09-06 00:00:00+00:00,28089.897817460318,0.6634110760246757,2015.0,8.857142857142858,11.5,25.0
2015-09-13 00:00:00+00:00,26785.748015873014,0.3335348139099619,2015.0,9.0,11.5,25.0
2015-09-20 00:00:00+00:00,26815.5,0.33347080512292837,2015.0,9.0,11.5,25.0
