datetime,value,percentage,ano,mes,hora,min
2014-02-25 00:00:00+00:00,31408.20138888889,0.3334885137887702,2014.0,2.0,11.5,25.0
2014-02-26 00:00:00+00:00,31133.784722222223,0.332912672659388,2014.0,2.0,11.5,25.0
2014-02-27 00:00:00+00:00,31196.875,0.3329243301133948,2014.0,2.0,11.5,25.0
2014-02-28 00:00:00+00:00,30496.909722222223,0.33432256962574414,2014.0,2.0,11.5,25.0
2014-03-01 00:00:00+00:00,28098.04861111111,0.33368627571987786,2014.0,3.0,11.5,25.0
2014-03-02 00:00:00+00:00,25104.48611111111,0.33230904162161834,2014.0,3.0,11.5,25.0
2014-03-03 00:00:00+00:00,30212.125,0.33305722331234355,2014.0,3.0,11.5,25.0
2014-03-04 00:00:00+00:00,31150.930555555555,0.3338482578383153,2014.0,3.0,11.5,25.0
2014-03-05 00:00:00+00:00,30430.381944444445,0.3332485631289241,2014.0,3.0,11.5,25.0
2014-03-06 00:00:00+00:00,29850.645833333332,0.33333647008141953,2014.0,3.0,11.5,25.0
2014-03-07 00:00:00+00:00,29488.23611111111,0.332964069896125,2014.0,3.0,11.5,25.0
2014-03-08 00:00:00+00:00,26022.715277777777,0.3334936498532595,2014.0,3.0,11.5,25.0
2014-03-09 00:00:00+00:00,23901.48611111111,0.33315192050194165,2014.0,3.0,11.5,25.0
2014-03-10 00:00:00+00:00,28908.166666666668,0.33366352336945077,2014.0,3.0,11.5,25.0
2014-03-11 00:00:00+00:00,29425.527777777777,0.3326870711522753,2014.0,3.0,11.5,25.0
2014-03-12 00:00:00+00:00,29439.555555555555,0.33259140525429093,2014.0,3.0,11.5,25.0
2014-03-13 00:00:00+00:00,29389.402777777777,0.33276953151062894,2014.0,3.0,11.5,25.0
2014-03-14 00:00:00+00:00,29434.020833333332,0.3336061038324993,2014.0,3.0,11.5,25.0
2014-03-15 00:00:00+00:00,26009.381944444445,0.33330325538466116,2014.0,3.0,11.5,25.0
2014-03-16 00:00:00+00:00,23591.319444444445,0.3332167629433444,2014.0,3.0,11.5,25.0
2014-03-17 00:00:00+00:00,27874.965277777777,0.33237753328592284,2014.0,3.0,11.5,25.0
2014-03-18 00:00:00+00:00,28328.472222222223,0.3331952849025375,2014.0,3.0,11.5,25.0
2014-03-19 00:00:00+00:00,27415.333333333332,0.33261776774034935,2014.0,3.0,11.5,25.0
2014-03-20 00:00:00+00:00,27870.26388888889,0.33322967219442284,2014.0,3.0,11.5,25.0
2014-03-21 00:00:00+00:00,28017.340277777777,0.33263356202644,2014.0,3.0,11.5,25.0
2014-03-22 00:00:00+00:00,25387.868055555555,0.33351459499886693,2014.0,3.0,11.5,25.0
2014-03-23 00:00:00+00:00,23699.277777777777,0.33395089211239753,2014.0,3.0,11.5,25.0
2014-03-24 00:00:00+00:00,29046.722222222223,0.33418037775526244,2014.0,3.0,11.5,25.0
2014-03-25 00:00:00+00:00,29879.42361111111,0.3339491291076705,2014.0,3.0,11.5,25.0
2014-03-26 00:00:00+00:00,30152.819444444445,0.3337946402083581,2014.0,3.0,11.5,25.0
2014-03-27 00:00:00+00:00,29082.027777777777,0.33252509197691976,2014.0,3.0,11.5,25.0
2014-03-28 00:00:00+00:00,29600.0625,0.33395848657240185,2014.0,3.0,11.5,25.0
2014-03-29 00:00:00+00:00,26914.680555555555,0.33424826996028334,2014.0,3.0,11.5,25.0
2014-03-30 00:00:00+00:00,24463.11111111111,0.3340780111678543,2014.0,3.0,11.5,25.0
2014-03-31 00:00:00+00:00,28898.680555555555,0.3338294484359776,2014.0,3.0,11.5,25.0
2014-04-01 00:00:00+00:00,29105.92361111111,0.33350717254428314,2014.0,4.0,11.5,25.0
2014-04-02 00:00:00+00:00,29355.6875,0.3336811663487083,2014.0,4.0,11.5,25.0
2014-04-03 00:00:00+00:00,29373.92361111111,0.33379197195731114,2014.0,4.0,11.5,25.0
2014-04-04 00:00:00+00:00,29025.38888888889,0.3327590118830071,2014.0,4.0,11.5,25.0
2014-04-05 00:00:00+00:00,25531.29861111111,0.3333546601625503,2014.0,4.0,11.5,25.0
2014-04-06 00:00:00+00:00,23105.965277777777,0.33332189013864966,2014.0,4.0,11.5,25.0
2014-04-07 00:00:00+00:00,27435.194444444445,0.333049323491539,2014.0,4.0,11.5,25.0
2014-04-08 00:00:00+00:00,27733.930555555555,0.33324524829681057,2014.0,4.0,11.5,25.0
2014-04-09 00:00:00+00:00,27779.256944444445,0.3336429636230672,2014.0,4.0,11.5,25.0
2014-04-10 00:00:00+00:00,27467.23611111111,0.33345277036293786,2014.0,4.0,11.5,25.0
2014-04-11 00:00:00+00:00,27685.70138888889,0.3337182924144565,2014.0,4.0,11.5,25.0
2014-04-12 00:00:00+00:00,24720.270833333332,0.3335009127587241,2014.0,4.0,11.5,25.0
2014-04-13 00:00:00+00:00,22399.791666666668,0.3327241496460356,2014.0,4.0,11.5,25.0
2014-04-14 00:00:00+00:00,26579.777777777777,0.33361187459815134,2014.0,4.0,11.5,25.0
2014-04-15 00:00:00+00:00,26848.743055555555,0.3329164953981316,2014.0,4.0,11.5,25.0
2014-04-16 00:00:00+00:00,26406.493055555555,0.33322067520055837,2014.0,4.0,11.5,25.0
2014-04-17 00:00:00+00:00,23225.041666666668,0.3344564966454632,2014.0,4.0,11.5,25.0
2014-04-18 00:00:00+00:00,21173.79861111111,0.33444297446062016,2014.0,4.0,11.5,25.0
2014-04-19 00:00:00+00:00,22321.368055555555,0.3338270980362875,2014.0,4.0,11.5,25.0
2014-04-20 00:00:00+00:00,21149.618055555555,0.33362310555070934,2014.0,4.0,11.5,25.0
2014-04-21 00:00:00+00:00,23571.520833333332,0.3338009189013491,2014.0,4.0,11.5,25.0
2014-04-22 00:00:00+00:00,26469.666666666668,0.3329333208542873,2014.0,4.0,11.5,25.0
2014-04-23 00:00:00+00:00,26324.75,0.332218827419305,2014.0,4.0,11.5,25.0
2014-04-24 00:00:00+00:00,27257.70138888889,0.3339385131690558,2014.0,4.0,11.5,25.0
2014-04-25 00:00:00+00:00,27516.45138888889,0.3334959978222553,2014.0,4.0,11.5,25.0
2014-04-26 00:00:00+00:00,24846.229166666668,0.33430206059873613,2014.0,4.0,11.5,25.0
2014-04-27 00:00:00+00:00,22440.92361111111,0.33378157710751055,2014.0,4.0,11.5,25.0
2014-04-28 00:00:00+00:00,26705.319444444445,0.33328088698189395,2014.0,4.0,11.5,25.0
2014-04-29 00:00:00+00:00,27226.694444444445,0.33344007926842867,2014.0,4.0,11.5,25.0
2014-04-30 00:00:00+00:00,27246.625,0.3337428932438493,2014.0,4.0,11.5,25.0
2014-05-01 00:00:00+00:00,22275.354166666668,0.3344598268655234,2014.0,5.0,11.5,25.0
2014-05-02 00:00:00+00:00,24358.993055555555,0.33361394295031715,2014.0,5.0,11.5,25.0
2014-05-03 00:00:00+00:00,23600.277777777777,0.33352353627033,2014.0,5.0,11.5,25.0
2014-05-04 00:00:00+00:00,21959.1875,0.3335294678536418,2014.0,5.0,11.5,25.0
2014-05-05 00:00:00+00:00,26724.1875,0.3326766851547744,2014.0,5.0,11.5,25.0
2014-05-06 00:00:00+00:00,27352.770833333332,0.3326469678130344,2014.0,5.0,11.5,25.0
2014-05-07 00:00:00+00:00,27593.465277777777,0.3330637386662937,2014.0,5.0,11.5,25.0
2014-05-08 00:00:00+00:00,27606.145833333332,0.3320419954765932,2014.0,5.0,11.5,25.0
2014-05-09 00:00:00+00:00,27504.465277777777,0.33276341685275157,2014.0,5.0,11.5,25.0
2014-05-10 00:00:00+00:00,24779.902777777777,0.3330136808598396,2014.0,5.0,11.5,25.0
2014-05-11 00:00:00+00:00,22962.98611111111,0.333499024020886,2014.0,5.0,11.5,25.0
2014-05-12 00:00:00+00:00,27384.67361111111,0.33312674279861815,2014.0,5.0,11.5,25.0
2014-05-13 00:00:00+00:00,27863.229166666668,0.33350021782682876,2014.0,5.0,11.5,25.0
