datetime,Valor,Dia,Ano,Hora,Minuto
2015-03-02 00:00:00,1.0,2.0,2015.0,0.0,0.0
2015-03-02 01:00:00,32.565,2.0,2015.0,1.0,0.0
2015-03-02 02:00:00,38.347,2.0,2015.0,2.0,0.0
2015-03-02 03:00:00,26.616,2.0,2015.0,3.0,0.0
2015-03-02 04:00:00,17.202,2.0,2015.0,4.0,0.0
2015-03-02 05:00:00,12.392999999999999,2.0,2015.0,5.0,0.0
2015-03-02 06:00:00,6.1579999999999995,2.0,2015.0,6.0,0.0
2015-03-02 07:00:00,1.3559999999999999,2.0,2015.0,7.0,0.0
2015-03-02 08:00:00,3.673,2.0,2015.0,8.0,0.0
2015-03-02 09:00:00,18.42,2.0,2015.0,9.0,0.0
2015-03-02 10:00:00,10.154,2.0,2015.0,10.0,0.0
2015-03-02 11:00:00,28.834,2.0,2015.0,11.0,0.0
2015-03-02 12:00:00,23.997,2.0,2015.0,12.0,0.0
2015-03-02 13:00:00,18.05,2.0,2015.0,13.0,0.0
2015-03-02 14:00:00,22.578000000000003,2.0,2015.0,14.0,0.0
2015-03-02 15:00:00,22.596,2.0,2015.0,15.0,0.0
2015-03-02 16:00:00,16.293,2.0,2015.0,16.0,0.0
2015-03-02 17:00:00,17.209,2.0,2015.0,17.0,0.0
2015-03-02 18:00:00,14.61,2.0,2015.0,18.0,0.0
2015-03-02 19:00:00,11.214,2.0,2015.0,19.0,0.0
2015-03-02 20:00:00,9.229,2.0,2015.0,20.0,0.0
2015-03-02 21:00:00,10.664000000000001,2.0,2015.0,21.0,0.0
2015-03-02 22:00:00,12.595999999999998,2.0,2015.0,22.0,0.0
2015-03-02 23:00:00,9.855,2.0,2015.0,23.0,0.0
2015-03-03 00:00:00,20.222,3.0,2015.0,0.0,0.0
2015-03-03 01:00:00,101.685,3.0,2015.0,1.0,0.0
2015-03-03 02:00:00,90.277,3.0,2015.0,2.0,0.0
2015-03-03 03:00:00,65.14699999999999,3.0,2015.0,3.0,0.0
2015-03-03 04:00:00,32.295,3.0,2015.0,4.0,0.0
2015-03-03 05:00:00,23.713,3.0,2015.0,5.0,0.0
2015-03-03 06:00:00,13.818,3.0,2015.0,6.0,0.0
2015-03-03 07:00:00,8.978,3.0,2015.0,7.0,0.0
2015-03-03 08:00:00,5.631,3.0,2015.0,8.0,0.0
2015-03-03 09:00:00,6.392,3.0,2015.0,9.0,0.0
2015-03-03 10:00:00,10.466,3.0,2015.0,10.0,0.0
2015-03-03 11:00:00,7.023,3.0,2015.0,11.0,0.0
2015-03-03 12:00:00,11.755999999999998,3.0,2015.0,12.0,0.0
2015-03-03 13:00:00,23.723000000000003,3.0,2015.0,13.0,0.0
2015-03-03 14:00:00,34.604,3.0,2015.0,14.0,0.0
2015-03-03 15:00:00,51.611000000000004,3.0,2015.0,15.0,0.0
2015-03-03 16:00:00,52.088,3.0,2015.0,16.0,0.0
2015-03-03 17:00:00,35.637,3.0,2015.0,17.0,0.0
2015-03-03 18:00:00,18.113,3.0,2015.0,18.0,0.0
2015-03-03 19:00:00,13.675,3.0,2015.0,19.0,0.0
2015-03-03 20:00:00,9.548,3.0,2015.0,20.0,0.0
2015-03-03 21:00:00,25.441,3.0,2015.0,21.0,0.0
2015-03-03 22:00:00,31.379,3.0,2015.0,22.0,0.0
2015-03-03 23:00:00,27.564,3.0,2015.0,23.0,0.0
2015-03-04 00:00:00,32.615,4.0,2015.0,0.0,0.0
2015-03-04 01:00:00,108.773,4.0,2015.0,1.0,0.0
2015-03-04 02:00:00,103.59700000000001,4.0,2015.0,2.0,0.0
2015-03-04 03:00:00,83.389,4.0,2015.0,3.0,0.0
2015-03-04 04:00:00,45.385,4.0,2015.0,4.0,0.0
2015-03-04 05:00:00,25.295,4.0,2015.0,5.0,0.0
2015-03-04 06:00:00,12.775,4.0,2015.0,6.0,0.0
2015-03-04 07:00:00,10.29,4.0,2015.0,7.0,0.0
2015-03-04 08:00:00,5.172999999999999,4.0,2015.0,8.0,0.0
2015-03-04 09:00:00,4.88,4.0,2015.0,9.0,0.0
2015-03-04 10:00:00,11.232999999999999,4.0,2015.0,10.0,0.0
2015-03-04 11:00:00,19.173,4.0,2015.0,11.0,0.0
2015-03-04 12:00:00,8.588,4.0,2015.0,12.0,0.0
2015-03-04 13:00:00,6.845,4.0,2015.0,13.0,0.0
2015-03-04 14:00:00,19.999000000000002,4.0,2015.0,14.0,0.0
2015-03-04 15:00:00,21.925,4.0,2015.0,15.0,0.0
2015-03-04 16:00:00,17.929000000000002,4.0,2015.0,16.0,0.0
2015-03-04 17:00:00,10.751,4.0,2015.0,17.0,0.0
2015-03-04 18:00:00,9.981,4.0,2015.0,18.0,0.0
2015-03-04 19:00:00,16.54,4.0,2015.0,19.0,0.0
2015-03-04 20:00:00,17.45,4.0,2015.0,20.0,0.0
2015-03-04 21:00:00,14.866,4.0,2015.0,21.0,0.0
2015-03-04 22:00:00,12.058,4.0,2015.0,22.0,0.0
2015-03-04 23:00:00,20.84,4.0,2015.0,23.0,0.0
2015-03-05 00:00:00,38.098,5.0,2015.0,0.0,0.0
2015-03-05 01:00:00,103.91799999999999,5.0,2015.0,1.0,0.0
2015-03-05 02:00:00,122.193,5.0,2015.0,2.0,0.0
2015-03-05 03:00:00,91.616,5.0,2015.0,3.0,0.0
2015-03-05 04:00:00,52.388000000000005,5.0,2015.0,4.0,0.0
2015-03-05 05:00:00,30.989,5.0,2015.0,5.0,0.0
2015-03-05 06:00:00,14.474,5.0,2015.0,6.0,0.0
2015-03-05 07:00:00,9.87,5.0,2015.0,7.0,0.0
2015-03-05 08:00:00,6.185,5.0,2015.0,8.0,0.0
2015-03-05 09:00:00,6.871,5.0,2015.0,9.0,0.0
2015-03-05 10:00:00,8.474,5.0,2015.0,10.0,0.0
2015-03-05 11:00:00,10.763,5.0,2015.0,11.0,0.0
2015-03-05 12:00:00,10.707,5.0,2015.0,12.0,0.0
2015-03-05 13:00:00,1.5519999999999998,5.0,2015.0,13.0,0.0
2015-03-05 14:00:00,18.844,5.0,2015.0,14.0,0.0
2015-03-05 15:00:00,32.922,5.0,2015.0,15.0,0.0
2015-03-05 16:00:00,18.322,5.0,2015.0,16.0,0.0
2015-03-05 17:00:00,19.27,5.0,2015.0,17.0,0.0
2015-03-05 18:00:00,13.550999999999998,5.0,2015.0,18.0,0.0
2015-03-05 19:00:00,14.13,5.0,2015.0,19.0,0.0
2015-03-05 20:00:00,11.214,5.0,2015.0,20.0,0.0
2015-03-05 21:00:00,24.649,5.0,2015.0,21.0,0.0
2015-03-05 22:00:00,21.651,5.0,2015.0,22.0,0.0
2015-03-05 23:00:00,17.235,5.0,2015.0,23.0,0.0
2015-03-06 00:00:00,21.052,6.0,2015.0,0.0,0.0
2015-03-06 01:00:00,45.568999999999996,6.0,2015.0,1.0,0.0
2015-03-06 02:00:00,53.843,6.0,2015.0,2.0,0.0
2015-03-06 03:00:00,44.505,6.0,2015.0,3.0,0.0
2015-03-06 04:00:00,22.02,6.0,2015.0,4.0,0.0
2015-03-06 05:00:00,14.227,6.0,2015.0,5.0,0.0
2015-03-06 06:00:00,5.803999999999999,6.0,2015.0,6.0,0.0
2015-03-06 07:00:00,3.627,6.0,2015.0,7.0,0.0
2015-03-06 08:00:00,2.657,6.0,2015.0,8.0,0.0
2015-03-06 09:00:00,2.96,6.0,2015.0,9.0,0.0
2015-03-06 10:00:00,5.377000000000001,6.0,2015.0,10.0,0.0
2015-03-06 11:00:00,6.531000000000001,6.0,2015.0,11.0,0.0
2015-03-06 12:00:00,6.739,6.0,2015.0,12.0,0.0
2015-03-06 13:00:00,9.097999999999999,6.0,2015.0,13.0,0.0
2015-03-06 14:00:00,20.421,6.0,2015.0,14.0,0.0
2015-03-06 15:00:00,26.464000000000002,6.0,2015.0,15.0,0.0
2015-03-06 16:00:00,20.956999999999997,6.0,2015.0,16.0,0.0
2015-03-06 17:00:00,18.142,6.0,2015.0,17.0,0.0
2015-03-06 18:00:00,11.192,6.0,2015.0,18.0,0.0
2015-03-06 19:00:00,19.605,6.0,2015.0,19.0,0.0
2015-03-06 20:00:00,37.286,6.0,2015.0,20.0,0.0
2015-03-06 21:00:00,32.46,6.0,2015.0,21.0,0.0
2015-03-06 22:00:00,23.279,6.0,2015.0,22.0,0.0
2015-03-06 23:00:00,22.014,6.0,2015.0,23.0,0.0
2015-03-07 00:00:00,27.569000000000003,7.0,2015.0,0.0,0.0
2015-03-07 01:00:00,89.12700000000001,7.0,2015.0,1.0,0.0
2015-03-07 02:00:00,103.53200000000001,7.0,2015.0,2.0,0.0
2015-03-07 03:00:00,77.751,7.0,2015.0,3.0,0.0
2015-03-07 04:00:00,51.873000000000005,7.0,2015.0,4.0,0.0
2015-03-07 05:00:00,28.066,7.0,2015.0,5.0,0.0
2015-03-07 06:00:00,8.619,7.0,2015.0,6.0,0.0
2015-03-07 07:00:00,16.043,7.0,2015.0,7.0,0.0
2015-03-07 08:00:00,10.595,7.0,2015.0,8.0,0.0
2015-03-07 09:00:00,5.513,7.0,2015.0,9.0,0.0
2015-03-07 10:00:00,23.101,7.0,2015.0,10.0,0.0
2015-03-07 11:00:00,10.937000000000001,7.0,2015.0,11.0,0.0
2015-03-07 12:00:00,12.78,7.0,2015.0,12.0,0.0
2015-03-07 13:00:00,10.35,7.0,2015.0,13.0,0.0
2015-03-07 14:00:00,8.622,7.0,2015.0,14.0,0.0
2015-03-07 15:00:00,13.76,7.0,2015.0,15.0,0.0
2015-03-07 16:00:00,11.624,7.0,2015.0,16.0,0.0
2015-03-07 17:00:00,7.702999999999999,7.0,2015.0,17.0,0.0
2015-03-07 18:00:00,6.502999999999999,7.0,2015.0,18.0,0.0
2015-03-07 19:00:00,4.56,7.0,2015.0,19.0,0.0
2015-03-07 20:00:00,297.0,7.0,2015.0,20.0,0.0
2015-03-07 21:00:00,25.831,7.0,2015.0,21.0,0.0
2015-03-07 22:00:00,27.464000000000002,7.0,2015.0,22.0,0.0
2015-03-07 23:00:00,22.691999999999997,7.0,2015.0,23.0,0.0
2015-03-08 00:00:00,21.074,8.0,2015.0,0.0,0.0
2015-03-08 01:00:00,45.761,8.0,2015.0,1.0,0.0
2015-03-08 02:00:00,34.355,8.0,2015.0,2.0,0.0
2015-03-08 03:00:00,19.69,8.0,2015.0,3.0,0.0
2015-03-08 04:00:00,8.745,8.0,2015.0,4.0,0.0
2015-03-08 05:00:00,16.022000000000002,8.0,2015.0,5.0,0.0
2015-03-08 06:00:00,11.972000000000001,8.0,2015.0,6.0,0.0
2015-03-08 07:00:00,12.470999999999998,8.0,2015.0,7.0,0.0
2015-03-08 08:00:00,10.696,8.0,2015.0,8.0,0.0
2015-03-08 09:00:00,7.024,8.0,2015.0,9.0,0.0
2015-03-08 10:00:00,15.725,8.0,2015.0,10.0,0.0
2015-03-08 11:00:00,3.77,8.0,2015.0,11.0,0.0
2015-03-08 12:00:00,146.0,8.0,2015.0,12.0,0.0
2015-03-08 13:00:00,143.0,8.0,2015.0,13.0,0.0
2015-03-08 14:00:00,2.867,8.0,2015.0,14.0,0.0
2015-03-08 15:00:00,5.337000000000001,8.0,2015.0,15.0,0.0
2015-03-08 16:00:00,4.728,8.0,2015.0,16.0,0.0
2015-03-08 17:00:00,147.0,8.0,2015.0,17.0,0.0
2015-03-08 18:00:00,232.0,8.0,2015.0,18.0,0.0
2015-03-08 19:00:00,2.3209999999999997,8.0,2015.0,19.0,0.0
2015-03-08 20:00:00,14.402000000000001,8.0,2015.0,20.0,0.0
2015-03-08 21:00:00,18.297,8.0,2015.0,21.0,0.0
2015-03-08 22:00:00,23.381999999999998,8.0,2015.0,22.0,0.0
2015-03-08 23:00:00,23.354,8.0,2015.0,23.0,0.0
2015-03-09 00:00:00,14.526,9.0,2015.0,0.0,0.0
2015-03-09 01:00:00,33.195,9.0,2015.0,1.0,0.0
2015-03-09 02:00:00,34.334,9.0,2015.0,2.0,0.0
2015-03-09 03:00:00,25.503,9.0,2015.0,3.0,0.0
2015-03-09 04:00:00,18.499000000000002,9.0,2015.0,4.0,0.0
2015-03-09 05:00:00,11.345999999999998,9.0,2015.0,5.0,0.0
2015-03-09 06:00:00,10.369000000000002,9.0,2015.0,6.0,0.0
2015-03-09 07:00:00,5.809,9.0,2015.0,7.0,0.0
2015-03-09 08:00:00,8.466000000000001,9.0,2015.0,8.0,0.0
2015-03-09 09:00:00,15.919,9.0,2015.0,9.0,0.0
2015-03-09 10:00:00,17.355,9.0,2015.0,10.0,0.0
2015-03-09 11:00:00,18.862000000000002,9.0,2015.0,11.0,0.0
2015-03-09 12:00:00,14.564,9.0,2015.0,12.0,0.0
2015-03-09 13:00:00,8.12,9.0,2015.0,13.0,0.0
2015-03-09 14:00:00,30.478,9.0,2015.0,14.0,0.0
2015-03-09 15:00:00,32.408,9.0,2015.0,15.0,0.0
2015-03-09 16:00:00,29.278000000000002,9.0,2015.0,16.0,0.0
2015-03-09 17:00:00,35.209,9.0,2015.0,17.0,0.0
2015-03-09 18:00:00,28.22,9.0,2015.0,18.0,0.0
2015-03-09 19:00:00,9.054,9.0,2015.0,19.0,0.0
2015-03-09 20:00:00,7.077999999999999,9.0,2015.0,20.0,0.0
2015-03-09 21:00:00,17.680999999999997,9.0,2015.0,21.0,0.0
2015-03-09 22:00:00,17.166,9.0,2015.0,22.0,0.0
2015-03-09 23:00:00,8.979,9.0,2015.0,23.0,0.0
2015-03-10 00:00:00,24.924,10.0,2015.0,0.0,0.0
2015-03-10 01:00:00,101.542,10.0,2015.0,1.0,0.0
2015-03-10 02:00:00,92.816,10.0,2015.0,2.0,0.0
2015-03-10 03:00:00,58.839,10.0,2015.0,3.0,0.0
2015-03-10 04:00:00,34.402,10.0,2015.0,4.0,0.0
2015-03-10 05:00:00,21.218000000000004,10.0,2015.0,5.0,0.0
2015-03-10 06:00:00,12.875,10.0,2015.0,6.0,0.0
2015-03-10 07:00:00,10.628,10.0,2015.0,7.0,0.0
2015-03-10 08:00:00,17.569000000000003,10.0,2015.0,8.0,0.0
2015-03-10 09:00:00,20.265,10.0,2015.0,9.0,0.0
2015-03-10 10:00:00,11.543,10.0,2015.0,10.0,0.0
2015-03-10 11:00:00,5.94,10.0,2015.0,11.0,0.0
2015-03-10 12:00:00,11.681,10.0,2015.0,12.0,0.0
2015-03-10 13:00:00,21.083000000000002,10.0,2015.0,13.0,0.0
2015-03-10 14:00:00,12.554,10.0,2015.0,14.0,0.0
2015-03-10 15:00:00,19.874000000000002,10.0,2015.0,15.0,0.0
2015-03-10 16:00:00,28.081,10.0,2015.0,16.0,0.0
2015-03-10 17:00:00,23.506,10.0,2015.0,17.0,0.0
2015-03-10 18:00:00,15.152000000000001,10.0,2015.0,18.0,0.0
2015-03-10 19:00:00,12.452,10.0,2015.0,19.0,0.0
2015-03-10 20:00:00,12.784,10.0,2015.0,20.0,0.0
2015-03-10 21:00:00,17.366,10.0,2015.0,21.0,0.0
2015-03-10 22:00:00,18.612000000000002,10.0,2015.0,22.0,0.0
2015-03-10 23:00:00,15.362,10.0,2015.0,23.0,0.0
2015-03-11 00:00:00,25.601999999999997,11.0,2015.0,0.0,0.0
2015-03-11 01:00:00,91.569,11.0,2015.0,1.0,0.0
2015-03-11 02:00:00,100.931,11.0,2015.0,2.0,0.0
2015-03-11 03:00:00,82.505,11.0,2015.0,3.0,0.0
2015-03-11 04:00:00,56.858999999999995,11.0,2015.0,4.0,0.0
2015-03-11 05:00:00,32.626999999999995,11.0,2015.0,5.0,0.0
2015-03-11 06:00:00,11.783,11.0,2015.0,6.0,0.0
2015-03-11 07:00:00,10.147,11.0,2015.0,7.0,0.0
2015-03-11 08:00:00,11.977,11.0,2015.0,8.0,0.0
2015-03-11 09:00:00,17.002,11.0,2015.0,9.0,0.0
2015-03-11 10:00:00,10.2,11.0,2015.0,10.0,0.0
2015-03-11 11:00:00,9.585,11.0,2015.0,11.0,0.0
2015-03-11 12:00:00,6.545,11.0,2015.0,12.0,0.0
2015-03-11 13:00:00,8.533,11.0,2015.0,13.0,0.0
2015-03-11 14:00:00,26.445999999999998,11.0,2015.0,14.0,0.0
2015-03-11 15:00:00,30.6,11.0,2015.0,15.0,0.0
2015-03-11 16:00:00,30.104,11.0,2015.0,16.0,0.0
2015-03-11 17:00:00,24.978,11.0,2015.0,17.0,0.0
2015-03-11 18:00:00,20.648000000000003,11.0,2015.0,18.0,0.0
2015-03-11 19:00:00,17.772000000000002,11.0,2015.0,19.0,0.0
2015-03-11 20:00:00,17.491,11.0,2015.0,20.0,0.0
2015-03-11 21:00:00,35.757,11.0,2015.0,21.0,0.0
2015-03-11 22:00:00,32.192,11.0,2015.0,22.0,0.0
2015-03-11 23:00:00,19.904,11.0,2015.0,23.0,0.0
2015-03-12 00:00:00,26.247,12.0,2015.0,0.0,0.0
2015-03-12 01:00:00,96.90100000000001,12.0,2015.0,1.0,0.0
2015-03-12 02:00:00,92.89399999999999,12.0,2015.0,2.0,0.0
2015-03-12 03:00:00,57.028,12.0,2015.0,3.0,0.0
2015-03-12 04:00:00,32.259,12.0,2015.0,4.0,0.0
2015-03-12 05:00:00,15.468,12.0,2015.0,5.0,0.0
2015-03-12 06:00:00,8.472000000000001,12.0,2015.0,6.0,0.0
2015-03-12 07:00:00,6.761,12.0,2015.0,7.0,0.0
2015-03-12 08:00:00,0.94,12.0,2015.0,8.0,0.0
2015-03-12 09:00:00,1.02,12.0,2015.0,9.0,0.0
2015-03-12 10:00:00,1.895,12.0,2015.0,10.0,0.0
2015-03-12 11:00:00,7.0,12.0,2015.0,11.0,0.0
2015-03-12 12:00:00,66.0,12.0,2015.0,12.0,0.0
2015-03-12 13:00:00,12.364,12.0,2015.0,13.0,0.0
2015-03-12 14:00:00,23.905,12.0,2015.0,14.0,0.0
2015-03-12 15:00:00,28.076,12.0,2015.0,15.0,0.0
2015-03-12 16:00:00,26.212,12.0,2015.0,16.0,0.0
2015-03-12 17:00:00,26.05,12.0,2015.0,17.0,0.0
2015-03-12 18:00:00,22.678,12.0,2015.0,18.0,0.0
2015-03-12 19:00:00,23.386999999999997,12.0,2015.0,19.0,0.0
2015-03-12 20:00:00,28.921999999999997,12.0,2015.0,20.0,0.0
2015-03-12 21:00:00,26.162,12.0,2015.0,21.0,0.0
2015-03-12 22:00:00,26.680999999999997,12.0,2015.0,22.0,0.0
2015-03-12 23:00:00,23.504,12.0,2015.0,23.0,0.0
2015-03-13 00:00:00,30.578000000000003,13.0,2015.0,0.0,0.0
2015-03-13 01:00:00,85.89299999999999,13.0,2015.0,1.0,0.0
2015-03-13 02:00:00,102.54899999999999,13.0,2015.0,2.0,0.0
2015-03-13 03:00:00,55.995,13.0,2015.0,3.0,0.0
2015-03-13 04:00:00,19.053,13.0,2015.0,4.0,0.0
2015-03-13 05:00:00,17.706,13.0,2015.0,5.0,0.0
2015-03-13 06:00:00,6.928999999999999,13.0,2015.0,6.0,0.0
2015-03-13 07:00:00,1.6880000000000002,13.0,2015.0,7.0,0.0
2015-03-13 08:00:00,5.607,13.0,2015.0,8.0,0.0
2015-03-13 09:00:00,21.982,13.0,2015.0,9.0,0.0
2015-03-13 10:00:00,12.972999999999999,13.0,2015.0,10.0,0.0
2015-03-13 11:00:00,11.115,13.0,2015.0,11.0,0.0
2015-03-13 12:00:00,5.83,13.0,2015.0,12.0,0.0
2015-03-13 13:00:00,6.487,13.0,2015.0,13.0,0.0
2015-03-13 14:00:00,23.361,13.0,2015.0,14.0,0.0
2015-03-13 15:00:00,46.418,13.0,2015.0,15.0,0.0
2015-03-13 16:00:00,43.567,13.0,2015.0,16.0,0.0
2015-03-13 17:00:00,22.022,13.0,2015.0,17.0,0.0
2015-03-13 18:00:00,8.972999999999999,13.0,2015.0,18.0,0.0
2015-03-13 19:00:00,15.151,13.0,2015.0,19.0,0.0
2015-03-13 20:00:00,15.695,13.0,2015.0,20.0,0.0
2015-03-13 21:00:00,37.184,13.0,2015.0,21.0,0.0
2015-03-13 22:00:00,23.588,13.0,2015.0,22.0,0.0
2015-03-13 23:00:00,26.116,13.0,2015.0,23.0,0.0
2015-03-14 00:00:00,42.036,14.0,2015.0,0.0,0.0
2015-03-14 01:00:00,95.454,14.0,2015.0,1.0,0.0
2015-03-14 02:00:00,84.88,14.0,2015.0,2.0,0.0
2015-03-14 03:00:00,64.06,14.0,2015.0,3.0,0.0
2015-03-14 04:00:00,40.95,14.0,2015.0,4.0,0.0
2015-03-14 05:00:00,30.116,14.0,2015.0,5.0,0.0
2015-03-14 06:00:00,15.892000000000001,14.0,2015.0,6.0,0.0
2015-03-14 07:00:00,8.955,14.0,2015.0,7.0,0.0
2015-03-14 08:00:00,5.603,14.0,2015.0,8.0,0.0
2015-03-14 09:00:00,11.642000000000001,14.0,2015.0,9.0,0.0
2015-03-14 10:00:00,6.814,14.0,2015.0,10.0,0.0
2015-03-14 11:00:00,2.134,14.0,2015.0,11.0,0.0
2015-03-14 12:00:00,2.721,14.0,2015.0,12.0,0.0
2015-03-14 13:00:00,4.016,14.0,2015.0,13.0,0.0
2015-03-14 14:00:00,5.895,14.0,2015.0,14.0,0.0
2015-03-14 15:00:00,6.965,14.0,2015.0,15.0,0.0
2015-03-14 16:00:00,4.611000000000001,14.0,2015.0,16.0,0.0
2015-03-14 17:00:00,8.526,14.0,2015.0,17.0,0.0
2015-03-14 18:00:00,31.531999999999996,14.0,2015.0,18.0,0.0
2015-03-14 19:00:00,19.445999999999998,14.0,2015.0,19.0,0.0
2015-03-14 20:00:00,15.198,14.0,2015.0,20.0,0.0
2015-03-14 21:00:00,12.168,14.0,2015.0,21.0,0.0
2015-03-14 22:00:00,13.220999999999998,14.0,2015.0,22.0,0.0
2015-03-14 23:00:00,21.675,14.0,2015.0,23.0,0.0
2015-03-15 00:00:00,24.078000000000003,15.0,2015.0,0.0,0.0
2015-03-15 01:00:00,72.359,15.0,2015.0,1.0,0.0
2015-03-15 02:00:00,51.949,15.0,2015.0,2.0,0.0
2015-03-15 03:00:00,38.174,15.0,2015.0,3.0,0.0
2015-03-15 04:00:00,27.596,15.0,2015.0,4.0,0.0
2015-03-15 05:00:00,8.132,15.0,2015.0,5.0,0.0
2015-03-15 06:00:00,6.553,15.0,2015.0,6.0,0.0
2015-03-15 07:00:00,7.598,15.0,2015.0,7.0,0.0
2015-03-15 08:00:00,5.063,15.0,2015.0,8.0,0.0
2015-03-15 09:00:00,7.76,15.0,2015.0,9.0,0.0
2015-03-15 10:00:00,8.736,15.0,2015.0,10.0,0.0
2015-03-15 11:00:00,7.122999999999999,15.0,2015.0,11.0,0.0
2015-03-15 12:00:00,5.107,15.0,2015.0,12.0,0.0
2015-03-15 13:00:00,291.0,15.0,2015.0,13.0,0.0
2015-03-15 14:00:00,3.503,15.0,2015.0,14.0,0.0
2015-03-15 15:00:00,11.414000000000001,15.0,2015.0,15.0,0.0
2015-03-15 16:00:00,11.524000000000001,15.0,2015.0,16.0,0.0
2015-03-15 17:00:00,5.6370000000000005,15.0,2015.0,17.0,0.0
2015-03-15 18:00:00,5.511,15.0,2015.0,18.0,0.0
2015-03-15 19:00:00,11.448,15.0,2015.0,19.0,0.0
2015-03-15 20:00:00,12.874,15.0,2015.0,20.0,0.0
2015-03-15 21:00:00,19.88,15.0,2015.0,21.0,0.0
2015-03-15 22:00:00,27.316999999999997,15.0,2015.0,22.0,0.0
2015-03-15 23:00:00,10.991,15.0,2015.0,23.0,0.0
2015-03-16 00:00:00,3.4589999999999996,16.0,2015.0,0.0,0.0
2015-03-16 01:00:00,38.139,16.0,2015.0,1.0,0.0
2015-03-16 02:00:00,32.273,16.0,2015.0,2.0,0.0
2015-03-16 03:00:00,26.655,16.0,2015.0,3.0,0.0
2015-03-16 04:00:00,31.307,16.0,2015.0,4.0,0.0
2015-03-16 05:00:00,14.452,16.0,2015.0,5.0,0.0
2015-03-16 06:00:00,8.057,16.0,2015.0,6.0,0.0
2015-03-16 07:00:00,5.612,16.0,2015.0,7.0,0.0
2015-03-16 08:00:00,4.4,16.0,2015.0,8.0,0.0
2015-03-16 09:00:00,3.492,16.0,2015.0,9.0,0.0
2015-03-16 10:00:00,4.615,16.0,2015.0,10.0,0.0
2015-03-16 11:00:00,10.196,16.0,2015.0,11.0,0.0
2015-03-16 12:00:00,11.043,16.0,2015.0,12.0,0.0
2015-03-16 13:00:00,18.541,16.0,2015.0,13.0,0.0
2015-03-16 14:00:00,25.261,16.0,2015.0,14.0,0.0
2015-03-16 15:00:00,33.384,16.0,2015.0,15.0,0.0
2015-03-16 16:00:00,27.215999999999998,16.0,2015.0,16.0,0.0
2015-03-16 17:00:00,27.309,16.0,2015.0,17.0,0.0
2015-03-16 18:00:00,21.71,16.0,2015.0,18.0,0.0
2015-03-16 19:00:00,16.167,16.0,2015.0,19.0,0.0
2015-03-16 20:00:00,12.293,16.0,2015.0,20.0,0.0
2015-03-16 21:00:00,37.61,16.0,2015.0,21.0,0.0
2015-03-16 22:00:00,36.007,16.0,2015.0,22.0,0.0
2015-03-16 23:00:00,29.086,16.0,2015.0,23.0,0.0
2015-03-17 00:00:00,43.321000000000005,17.0,2015.0,0.0,0.0
2015-03-17 01:00:00,97.135,17.0,2015.0,1.0,0.0
2015-03-17 02:00:00,113.34700000000001,17.0,2015.0,2.0,0.0
2015-03-17 03:00:00,68.04899999999999,17.0,2015.0,3.0,0.0
2015-03-17 04:00:00,45.468,17.0,2015.0,4.0,0.0
2015-03-17 05:00:00,31.554000000000002,17.0,2015.0,5.0,0.0
2015-03-17 06:00:00,14.93,17.0,2015.0,6.0,0.0
2015-03-17 07:00:00,7.867000000000001,17.0,2015.0,7.0,0.0
2015-03-17 08:00:00,10.052,17.0,2015.0,8.0,0.0
2015-03-17 09:00:00,16.574,17.0,2015.0,9.0,0.0
2015-03-17 10:00:00,23.65,17.0,2015.0,10.0,0.0
2015-03-17 11:00:00,19.666,17.0,2015.0,11.0,0.0
2015-03-17 12:00:00,10.272,17.0,2015.0,12.0,0.0
2015-03-17 13:00:00,14.64,17.0,2015.0,13.0,0.0
2015-03-17 14:00:00,22.274,17.0,2015.0,14.0,0.0
2015-03-17 15:00:00,25.64,17.0,2015.0,15.0,0.0
2015-03-17 16:00:00,19.115,17.0,2015.0,16.0,0.0
2015-03-17 17:00:00,16.815,17.0,2015.0,17.0,0.0
2015-03-17 18:00:00,8.817,17.0,2015.0,18.0,0.0
2015-03-17 19:00:00,14.462,17.0,2015.0,19.0,0.0
2015-03-17 20:00:00,22.409000000000002,17.0,2015.0,20.0,0.0
2015-03-17 21:00:00,37.591,17.0,2015.0,21.0,0.0
2015-03-17 22:00:00,36.59,17.0,2015.0,22.0,0.0
2015-03-17 23:00:00,33.221,17.0,2015.0,23.0,0.0
2015-03-18 00:00:00,18.834,18.0,2015.0,0.0,0.0
2015-03-18 01:00:00,73.648,18.0,2015.0,1.0,0.0
2015-03-18 02:00:00,81.741,18.0,2015.0,2.0,0.0
2015-03-18 03:00:00,60.925,18.0,2015.0,3.0,0.0
2015-03-18 04:00:00,44.223,18.0,2015.0,4.0,0.0
2015-03-18 05:00:00,23.674,18.0,2015.0,5.0,0.0
2015-03-18 06:00:00,22.973000000000003,18.0,2015.0,6.0,0.0
2015-03-18 07:00:00,11.13,18.0,2015.0,7.0,0.0
2015-03-18 08:00:00,9.998,18.0,2015.0,8.0,0.0
2015-03-18 09:00:00,11.052,18.0,2015.0,9.0,0.0
2015-03-18 10:00:00,6.8389999999999995,18.0,2015.0,10.0,0.0
2015-03-18 11:00:00,4.761,18.0,2015.0,11.0,0.0
2015-03-18 12:00:00,13.155999999999999,18.0,2015.0,12.0,0.0
2015-03-18 13:00:00,16.160999999999998,18.0,2015.0,13.0,0.0
2015-03-18 14:00:00,18.72,18.0,2015.0,14.0,0.0
